epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,9610.19,0.77864,0.36905,0.94945,0.96906,0.97498,0.98586,0.79979,0.7649,0.31728,0.89984,0.00142,0.00142,0.00142
132,9681.74,0.78478,0.36836,0.94967,0.96874,0.9748,0.98598,0.80028,0.765,0.31737,0.89981,0.001354,0.001354,0.001354
133,9754.88,0.78022,0.36771,0.95014,0.96867,0.9748,0.986,0.80039,0.76495,0.31735,0.89971,0.001288,0.001288,0.001288
134,9826.47,0.77582,0.36424,0.94886,0.96852,0.9748,0.98605,0.80043,0.76494,0.31708,0.89969,0.001222,0.001222,0.001222
135,9899.02,0.7788,0.36643,0.94837,0.96872,0.97476,0.98601,0.80098,0.76496,0.31712,0.89955,0.001156,0.001156,0.001156
136,9970.97,0.76933,0.36047,0.94475,0.96862,0.97477,0.98603,0.80084,0.76491,0.31679,0.89949,0.00109,0.00109,0.00109
137,10043.5,0.76572,0.36113,0.94403,0.96852,0.97491,0.98593,0.80071,0.76497,0.31702,0.89943,0.001024,0.001024,0.001024
138,10115.4,0.76571,0.35769,0.943,0.96839,0.97502,0.98592,0.80076,0.76498,0.31681,0.8993,0.000958,0.000958,0.000958
139,10187.2,0.77219,0.36155,0.94584,0.96788,0.97481,0.9859,0.80076,0.76499,0.31686,0.89919,0.000892,0.000892,0.000892
140,10259.3,0.76997,0.35968,0.94597,0.96781,0.975,0.98593,0.80066,0.76484,0.31681,0.89907,0.000826,0.000826,0.000826
141,10332.5,0.77253,0.33118,0.94249,0.96794,0.97522,0.98603,0.801,0.76479,0.31667,0.89905,0.00076,0.00076,0.00076
142,10404.6,0.76774,0.3293,0.94103,0.96829,0.97521,0.98604,0.80034,0.76487,0.31647,0.89902,0.000694,0.000694,0.000694
143,10476,0.76726,0.32906,0.93772,0.96776,0.97472,0.986,0.80064,0.76503,0.31673,0.899,0.000628,0.000628,0.000628
144,10548.2,0.764,0.32422,0.93748,0.96814,0.97432,0.98605,0.80066,0.76514,0.31666,0.89896,0.000562,0.000562,0.000562
145,10620,0.75847,0.32395,0.93541,0.96784,0.97444,0.98614,0.80049,0.7651,0.31653,0.89891,0.000496,0.000496,0.000496
146,10692.6,0.76008,0.32173,0.93454,0.96769,0.97444,0.98626,0.8007,0.76503,0.31634,0.89885,0.00043,0.00043,0.00043
147,10764.2,0.75902,0.31889,0.93968,0.96742,0.97455,0.9864,0.80089,0.76507,0.31619,0.89875,0.000364,0.000364,0.000364
148,10835.5,0.756,0.31881,0.93585,0.96654,0.97466,0.98623,0.80096,0.7648,0.31602,0.89856,0.000298,0.000298,0.000298
149,10907.8,0.7515,0.31649,0.93347,0.96638,0.97475,0.9864,0.80138,0.76479,0.3158,0.89848,0.000232,0.000232,0.000232
150,10980.8,0.75148,0.31494,0.93199,0.96629,0.97487,0.98642,0.8013,0.76477,0.31603,0.89835,0.000166,0.000166,0.000166
