epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,16145.7,0.88387,0.44728,1.06114,0.97116,0.96986,0.98816,0.79048,0.79427,0.33703,1.01916,0.00898525,0.00898525,0.00898525
43,16526.8,0.88512,0.44378,1.0649,0.97328,0.97313,0.98955,0.79513,0.79047,0.33386,1.0173,0.0089605,0.0089605,0.0089605
44,16910.5,0.87843,0.44229,1.07069,0.96903,0.97374,0.98801,0.79318,0.7878,0.33313,1.02681,0.00893575,0.00893575,0.00893575
45,17292.2,0.878,0.44278,1.07077,0.97405,0.97588,0.98888,0.79307,0.79131,0.32978,1.01994,0.008911,0.008911,0.008911
46,17674.3,0.88055,0.43672,1.07024,0.97344,0.97404,0.98939,0.79585,0.79064,0.33162,1.01503,0.00888625,0.00888625,0.00888625
47,18058.4,0.87267,0.43098,1.06343,0.96898,0.97861,0.99053,0.79463,0.78969,0.325,1.01248,0.0088615,0.0088615,0.0088615
48,18439.6,0.86439,0.42911,1.05821,0.96754,0.98136,0.98782,0.79808,0.78889,0.32338,1.01171,0.00883675,0.00883675,0.00883675
49,18823.5,0.86792,0.43064,1.059,0.97049,0.9792,0.98862,0.79609,0.78571,0.31895,1.01193,0.008812,0.008812,0.008812
50,19204.6,0.87238,0.42965,1.05855,0.97443,0.97459,0.98887,0.79777,0.78548,0.31626,1.00512,0.00878725,0.00878725,0.00878725
51,19585.8,0.86876,0.43274,1.06086,0.97401,0.9758,0.98973,0.80092,0.78294,0.31498,1.0054,0.0087625,0.0087625,0.0087625
52,19969.6,0.8682,0.43181,1.05907,0.97119,0.97602,0.98942,0.80231,0.7818,0.31778,1.00327,0.00873775,0.00873775,0.00873775
53,20353.5,0.86299,0.42816,1.05434,0.97256,0.9798,0.99073,0.80035,0.77967,0.31728,1.00389,0.008713,0.008713,0.008713
54,20734.6,0.86202,0.42248,1.05169,0.97189,0.97886,0.9891,0.80332,0.78012,0.31465,1.00241,0.00868825,0.00868825,0.00868825
55,21118.3,0.86453,0.42595,1.06579,0.97211,0.98036,0.9893,0.80375,0.78033,0.31617,1.00861,0.0086635,0.0086635,0.0086635
56,21501.2,0.85801,0.42526,1.05297,0.97111,0.98004,0.98891,0.80313,0.77936,0.32031,1.00989,0.00863875,0.00863875,0.00863875
57,21880.6,0.8543,0.41723,1.05015,0.97361,0.9781,0.9888,0.8034,0.77925,0.31411,1.00986,0.008614,0.008614,0.008614
58,22259.9,0.85562,0.42357,1.05304,0.97205,0.97941,0.98907,0.80364,0.77651,0.31358,1.00889,0.00858925,0.00858925,0.00858925
59,22639.1,0.85416,0.42155,1.05182,0.97156,0.98031,0.98947,0.80427,0.77584,0.3108,1.00832,0.0085645,0.0085645,0.0085645
60,23021,0.85336,0.41963,1.05629,0.97319,0.97959,0.98977,0.80474,0.77521,0.30902,1.01118,0.00853975,0.00853975,0.00853975
61,23403.1,0.85766,0.42214,1.05467,0.97367,0.97863,0.98997,0.80497,0.77357,0.3084,1.0104,0.008515,0.008515,0.008515
62,23784.9,0.85257,0.41982,1.05398,0.97292,0.98036,0.98957,0.80387,0.77569,0.30811,1.01276,0.00849025,0.00849025,0.00849025
63,24163.8,0.86083,0.41775,1.06399,0.9705,0.9822,0.98943,0.80496,0.7751,0.30621,1.01416,0.0084655,0.0084655,0.0084655
64,24542.8,0.85393,0.4207,1.05288,0.97158,0.98157,0.98947,0.80649,0.77374,0.30515,1.01225,0.00844075,0.00844075,0.00844075
