epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,12880.9,0.83706,0.40605,1.01628,0.96783,0.9793,0.98924,0.80915,0.79352,0.31162,0.99311,0.00802,0.00802,0.00802
82,13040.4,0.83539,0.407,1.01883,0.96697,0.97837,0.98919,0.80946,0.79353,0.31148,0.99473,0.00799525,0.00799525,0.00799525
83,13201.8,0.82656,0.40121,1.01392,0.96734,0.97905,0.98921,0.80949,0.79337,0.31077,0.99601,0.0079705,0.0079705,0.0079705
84,13361.1,0.83036,0.40391,1.01703,0.9681,0.97905,0.98915,0.81047,0.79362,0.31022,0.99759,0.00794575,0.00794575,0.00794575
85,13520,0.82816,0.40428,1.01167,0.96746,0.97936,0.98929,0.81058,0.79309,0.30993,0.99771,0.007921,0.007921,0.007921
86,13679.1,0.83201,0.40685,1.01394,0.96696,0.97961,0.98928,0.81082,0.79321,0.30976,0.99829,0.00789625,0.00789625,0.00789625
87,13840.2,0.82868,0.40474,1.01561,0.96675,0.97949,0.98935,0.81085,0.79321,0.30959,0.99895,0.0078715,0.0078715,0.0078715
88,13999.2,0.82656,0.40272,1.01124,0.96746,0.97971,0.98926,0.8104,0.79289,0.30936,0.99854,0.00784675,0.00784675,0.00784675
89,14157.3,0.82369,0.39967,1.01511,0.96806,0.97955,0.98928,0.81184,0.79242,0.30928,0.99821,0.007822,0.007822,0.007822
90,14316.3,0.8246,0.39624,1.01114,0.9683,0.97914,0.98923,0.8108,0.79257,0.30911,0.99869,0.00779725,0.00779725,0.00779725
91,14474,0.82433,0.40184,1.01322,0.96777,0.9795,0.98912,0.81128,0.79262,0.30922,0.99921,0.0077725,0.0077725,0.0077725
92,14631.7,0.82442,0.39988,1.01277,0.96821,0.97901,0.9892,0.81204,0.79257,0.30841,0.99942,0.00774775,0.00774775,0.00774775
93,14790.7,0.82803,0.40301,1.01678,0.96749,0.9791,0.98878,0.81206,0.79249,0.30843,0.99969,0.007723,0.007723,0.007723
94,14948.3,0.82401,0.40263,1.00587,0.9687,0.97914,0.98921,0.81215,0.79258,0.30843,0.99926,0.00769825,0.00769825,0.00769825
95,15107.2,0.8232,0.39881,1.00453,0.96856,0.97926,0.98923,0.81228,0.79287,0.30829,0.99857,0.0076735,0.0076735,0.0076735
96,15266.1,0.81933,0.39765,1.00809,0.96817,0.9797,0.9893,0.81194,0.79261,0.30802,0.99848,0.00764875,0.00764875,0.00764875
